date,coffee,china_gdp_yoy_forecast,coffee_inventory,coffee_nearby,coffee_total_consumption_usda,colombia_coffee_exports,crude_nearby,non_commercial_net_position,sugar_nearby,vix_index
2004-10-19,86.84,,4743398.0,72.95,,,53.29,870.0,8.93,15.13
2004-10-20,86.35,,4719341.0,74.65,,,54.92,,9.04,14.85
2004-10-21,86.02,,4693461.0,75.55,,,54.47,,9.03,14.54
2004-10-22,85.87,,4686796.0,75.1,,,55.17,,8.93,15.28
2004-10-25,84.97,,4671199.0,75.6,,,54.54,,8.73,16.58
2004-10-26,85.21,,4667804.0,75.8,,,55.17,10202.0,8.85,16.39
2004-10-27,85.44,,4639229.0,77.9,,,52.46,,8.76,15.72
2004-10-28,85.28,,4632639.0,77.7,,,50.92,,8.56,15.39
2004-10-29,84.91,,4604857.0,74.4,,,51.76,,8.6,16.27
2004-11-01,85.2,,4602349.0,74.2,,,50.13,,8.46,16.27
2004-11-02,85.47,,4603156.0,75.7,,,49.62,9472.0,8.5,16.18
2004-11-03,84.7,,4593808.0,77.15,,,50.88,,8.35,14.04
2004-11-04,84.54,,4585717.0,77.9,,,48.82,,8.43,13.97
2004-11-05,84.01,,4582622.0,78.3,,,49.61,,8.48,13.84
2004-11-08,84.09,,4584197.0,79.85,,,49.09,,8.6,13.8
2004-11-09,84.21,,4584347.0,80.0,,,47.37,14626.0,8.51,13.61
2004-11-10,84.43,,4586469.0,81.35,,,48.86,,8.6,13.08
2004-11-11,84.29,,4593715.0,81.45,,,47.42,,8.65,13.04
2004-11-12,83.69,,4592940.0,80.5,,,47.32,,8.52,13.33
2004-11-15,84.0,,,91.65,,,46.87,,8.69,13.38
2004-11-16,83.8,,4582862.0,86.05,,,46.11,26571.0,8.87,13.21
2004-11-17,83.29,,4579624.0,88.05,,,46.84,,8.69,13.21
2004-11-18,83.69,,4582588.0,88.9,,,46.22,,8.78,12.98
2004-11-19,83.31,,4572052.0,87.25,,,48.44,,8.75,13.5
2004-11-22,83.19,,4568476.0,89.35,,,48.64,,8.88,12.97
2004-11-23,82.94,,4554036.0,89.25,,,48.94,31417.0,8.86,12.67
2004-11-24,82.41,,,88.9,,,49.44,,8.97,12.72
2004-11-25,81.87,,,,,,,,,
2004-11-26,81.78,,4558279.0,,,,,,,12.78
2004-11-29,81.93,,4563600.0,94.65,,,49.76,,8.89,13.3
2004-11-30,81.82,,4552336.0,94.45,,,49.13,37640.0,8.84,13.24
2004-12-01,81.56,,4552575.0,95.7,,,45.49,,8.9,12.97
2004-12-02,81.95,,4552780.0,94.9,,,43.25,,8.82,12.98
2004-12-03,80.98,,4555100.0,94.9,,,42.54,,8.8,12.96
2004-12-06,81.28,,4544560.0,94.5,,,42.98,,8.86,13.19
2004-12-07,81.24,,4547275.0,94.6,,,41.46,42016.0,8.7,13.67
2004-12-08,81.9,,4543085.0,95.25,,,41.94,,8.74,13.19
2004-12-09,82.11,,4537646.0,95.3,,,42.53,,8.66,12.88
2004-12-10,82.67,,4537646.0,94.8,,,40.71,,8.69,12.76
2004-12-13,82.1,,4544231.0,91.4,,,41.01,,8.71,12.54
2004-12-14,82.32,,4537909.0,91.7,,,41.82,40567.0,8.59,12.73
2004-12-15,81.63,,4541136.0,97.8,,,44.19,,8.55,12.35
2004-12-16,82.45,,4536674.0,98.0,,,44.18,,8.48,12.27
2004-12-17,82.16,,4535210.0,102.3,,,46.28,,8.64,11.95
2004-12-20,81.67,,4530983.0,105.1,,,45.64,,8.88,11.83
2004-12-21,81.94,,4527874.0,105.05,,,45.76,43342.0,8.85,11.55
2004-12-22,81.93,,4514191.0,101.25,,,44.24,,8.86,11.45
2004-12-23,81.93,,,105.1,,,44.18,,8.86,11.23
2004-12-24,81.28,,4512878.0,,,,,,,
2004-12-27,80.72,,4508780.0,104.7,,,41.32,,8.99,12.14
2004-12-28,80.72,,4511549.0,105.2,,,41.77,40715.0,9.02,12.0
2004-12-29,80.85,,4508540.0,107.95,,,43.64,,9.06,11.62
2004-12-30,80.53,,,103.75,,,43.45,,9.04,12.56
2004-12-31,80.85,,4509385.0,,117420.0,,,,,13.29
2005-01-03,81.3,,4515785.0,103.1,,,42.12,,9.17,14.08
2005-01-04,82.52,,4515495.0,101.45,,,43.91,40180.0,9.03,13.98
2005-01-05,82.54,,4518900.0,98.5,,,43.39,,8.98,14.09
2005-01-06,83.15,,4512876.0,96.8,,,45.56,,8.99,13.58
2005-01-07,83.6,,4514166.0,96.25,,,45.43,,8.71,13.49
2005-01-10,83.35,,4514644.0,95.6,,,45.33,,8.52,13.23
2005-01-11,83.07,,4521343.0,95.65,,,45.68,32049.0,8.55,13.19
2005-01-12,82.17,,4518378.0,98.85,,,46.37,,8.62,12.56
2005-01-13,82.51,,4526061.0,101.1,,,48.04,,8.72,12.84
2005-01-14,82.97,,,100.1,,,48.38,,8.83,12.43
2005-01-17,83.24,,4527281.0,,,,,,,
2005-01-18,83.36,,4531407.0,104.4,,,48.38,33075.0,8.84,12.47
2005-01-19,83.6,,4536533.0,104.1,,,47.55,,8.87,13.18
2005-01-20,83.84,,4531805.0,102.0,,,46.91,,8.96,13.83
2005-01-21,83.26,,4532719.0,103.25,,,48.53,,8.88,14.36
2005-01-24,83.24,,4529969.0,104.65,,,48.81,,8.9,14.65
2005-01-25,83.99,,4515249.0,105.75,,,49.64,33247.0,8.98,14.06
2005-01-26,83.3,,4520925.0,105.1,,,48.78,,9.3,13.44
2005-01-27,83.43,,4502937.0,103.2,,,48.84,,9.22,13.24
2005-01-28,83.48,,4511564.0,105.3,,,47.18,,9.15,13.24
2005-01-31,83.57,,4523957.0,105.35,,,48.2,,9.22,12.82
2005-02-01,83.45,,4528182.0,105.8,,,47.12,32514.0,8.95,12.03
2005-02-02,83.54,,4524915.0,104.9,,,46.69,,8.81,11.66
2005-02-03,83.93,,4513379.0,105.3,,,46.45,,8.94,11.79
2005-02-04,84.39,,4508491.0,110.5,,,46.48,,9.08,11.21
2005-02-07,85.12,,4512934.0,112.75,,,45.28,,8.93,11.73
2005-02-08,85.1,,4510199.0,111.7,,,45.4,38562.0,9.01,11.6
2005-02-09,84.91,,4514304.0,112.45,,,45.46,,9.04,12.0
2005-02-10,84.54,,4514642.0,113.85,,,47.1,,9.15,11.51
2005-02-11,84.57,,4517983.0,113.45,,,47.16,,9.13,11.43
2005-02-14,83.96,,4517983.0,112.4,,,47.44,,9.03,11.52
2005-02-15,83.59,,4516410.0,117.8,,,47.26,45036.0,9.1,11.27
2005-02-16,83.67,,4516810.0,116.85,,,48.33,,8.88,11.1
2005-02-17,83.48,,4509567.0,117.05,,,47.54,,8.93,11.77
2005-02-18,83.49,,,118.05,,,48.35,,8.85,11.18
2005-02-21,83.52,,4509427.0,,,,,,,
2005-02-22,82.41,,4511417.0,115.1,,,51.15,42641.0,8.99,13.14
2005-02-23,82.68,,4516751.0,121.55,,,51.17,,8.91,12.39
2005-02-24,82.9,,4518651.0,119.2,,,51.39,,8.75,11.57
2005-02-25,82.66,,4514793.0,115.25,,,51.49,,8.64,11.49
2005-02-28,82.51,,4510426.0,119.15,,,51.75,,8.42,12.08
2005-03-01,82.78,,4503309.0,119.05,,,51.68,42765.0,9.06,12.04
2005-03-02,83.08,,4500350.0,119.35,,,53.05,,9.04,12.5
2005-03-03,83.31,,4488308.0,120.9,,,53.57,,8.98,12.93
2005-03-04,82.52,,4490053.0,121.85,,,53.78,,8.87,11.94
2005-03-07,82.79,,4493677.0,128.0,,,53.89,,8.78,12.26
2005-03-08,81.98,,4490117.0,130.65,,,54.59,44503.0,8.96,12.4
2005-03-09,81.63,,4488139.0,129.5,,,54.77,,9.0,12.7
2005-03-10,81.59,,4488065.0,135.75,,,53.54,,8.97,12.49
2005-03-11,81.42,,4489122.0,134.45,,,54.43,,9.17,12.8
2005-03-14,81.97,,4490272.0,132.5,,,54.95,,9.23,12.39
2005-03-15,82.12,,4488800.0,135.0,,,55.05,44207.0,9.14,13.15
2005-03-16,81.59,,4491928.0,134.6,,,56.46,,9.15,13.49
2005-03-17,81.84,,4489094.0,135.1,,,56.4,,9.12,13.29
2005-03-18,82.05,,4488657.0,131.6,,,56.72,,9.03,13.14
2005-03-21,82.97,,4490600.0,130.65,,,56.62,,8.76,13.61
2005-03-22,83.36,,4495103.0,131.35,,,56.03,42467.0,8.75,14.27
2005-03-23,83.94,,4499218.0,125.25,,,53.81,,8.63,14.06
2005-03-24,84.13,,,120.9,,,54.84,,8.67,13.42
2005-03-25,84.15,,4505418.0,,,,,,,
2005-03-28,84.51,,,122.35,,,54.05,,8.61,13.75
2005-03-29,84.32,,4511011.0,122.05,,,54.23,36664.0,8.52,14.49
2005-03-30,84.29,,4517094.0,125.0,,,53.99,,8.55,13.64
2005-03-31,84.06,,4515180.0,126.4,,,55.4,,8.7,14.02
2005-04-01,84.43,,4507163.0,123.95,,,57.27,,8.52,14.09
2005-04-04,84.78,,4506638.0,123.05,,,57.01,,8.41,14.11
2005-04-05,84.66,,4512932.0,126.1,,,56.04,37074.0,8.55,13.68
2005-04-06,84.68,,4519426.0,124.7,,,55.85,,8.57,13.15
2005-04-07,84.87,,4516161.0,121.95,,,54.11,,8.66,12.33
2005-04-08,84.4,,4511363.0,116.85,,,53.32,,8.48,12.62
2005-04-11,84.22,,4511938.0,113.5,,,53.71,,8.35,11.98
2005-04-12,84.44,,4516415.0,114.85,,,51.86,29331.0,8.45,11.3
2005-04-13,84.4,,4514622.0,114.6,,,50.22,,8.34,13.31
2005-04-14,85.0,,4518964.0,111.05,,,51.13,,8.15,14.53
2005-04-15,84.56,,4519089.0,112.55,,,50.49,,8.08,17.74
2005-04-18,84.0,,4484270.0,111.95,,,50.37,,8.18,16.56
2005-04-19,83.76,,4482743.0,118.0,,,52.29,22254.0,8.33,14.96
2005-04-20,83.52,,4486170.0,121.85,,,52.44,,8.4,16.92
2005-04-21,83.7,,4488553.0,119.75,,,54.2,,8.46,14.41
2005-04-22,83.5,,4485675.0,124.8,,,55.39,,8.35,15.38
2005-04-25,83.82,,4495395.0,124.4,,,54.57,,8.37,14.62
2005-04-26,83.96,,4501469.0,129.6,,,54.2,25350.0,8.5,14.91
2005-04-27,84.12,,,130.45,,,51.61,,8.58,14.87
2005-04-28,84.35,,4499008.0,128.0,,,51.77,,8.45,16.86
2005-04-29,84.43,,4498955.0,125.15,,,49.72,,8.61,15.31
2005-05-02,84.49,,4501536.0,120.7,,,50.92,,8.68,15.12
2005-05-03,84.51,,4501766.0,119.1,,,49.5,24683.0,8.56,14.53
2005-05-04,84.0,,4505116.0,122.7,,,50.13,,8.49,13.85
2005-05-05,83.94,,4507389.0,120.35,,,50.83,,8.23,13.98
2005-05-06,84.62,,4505781.0,121.9,,,50.96,,8.42,14.05
2005-05-09,84.64,,4508614.0,121.45,,,52.03,,8.36,13.75
2005-05-10,84.45,,4511797.0,119.15,,,52.07,22918.0,8.39,14.91
2005-05-11,84.89,,4514291.0,122.15,,,50.45,,8.49,14.45
2005-05-12,85.49,,4517928.0,119.9,,,48.54,,8.26,16.12
2005-05-13,86.1,,4517047.0,119.0,,,48.67,,8.35,16.32
2005-05-16,86.12,,,113.75,,,48.61,,8.35,15.68
2005-05-17,86.21,,4521443.0,115.7,,,48.97,20397.0,8.3,14.57
2005-05-18,85.77,,4523702.0,116.05,,,47.25,,8.4,13.63
2005-05-19,86.09,,4522508.0,116.8,,,46.92,,8.53,13.32
2005-05-20,86.63,,4522258.0,117.0,,,46.8,,8.59,13.14
2005-05-23,86.4,,4526407.0,118.15,,,49.16,,8.68,12.95
2005-05-24,86.37,,4529946.0,119.65,,,49.67,21679.0,8.62,12.69
2005-05-25,86.35,,4529390.0,122.4,,,50.98,,8.73,12.58
2005-05-26,86.85,,4529390.0,123.7,,,51.01,,8.8,12.24
2005-05-27,86.42,,4523796.0,121.9,,,51.85,,8.75,12.15
2005-05-30,86.94,,,,,,,,,
2005-05-31,87.76,,4522796.0,118.35,,,51.97,20366.0,8.76,13.29
2005-06-01,88.11,,4517396.0,118.05,,,54.6,,8.68,12.36
2005-06-02,87.75,,4516880.0,122.0,,,53.63,,8.67,11.84
2005-06-03,88.04,,4515145.0,125.55,,,55.03,,8.88,12.15
2005-06-06,87.6,,4513901.0,124.1,,,54.49,,8.83,12.28
2005-06-07,87.49,,4516692.0,125.75,,,53.76,25320.0,8.8,12.39
2005-06-08,87.88,,4499523.0,121.4,,,52.54,,8.78,12.7
2005-06-09,88.07,,4497273.0,116.4,,,54.28,,8.91,12.08
2005-06-10,88.69,,4500158.0,113.0,,,53.54,,8.9,11.96
2005-06-13,88.95,,4499908.0,109.75,,,55.62,,8.87,11.65
2005-06-14,89.3,,4504709.0,110.75,,,55.0,13928.0,8.84,11.79
2005-06-15,88.62,,4511670.0,111.15,,,55.57,,8.68,11.46
2005-06-16,88.64,,4522040.0,109.55,,,56.58,,8.86,11.15
2005-06-17,87.65,,4526283.0,107.6,,,58.47,,8.91,11.48
2005-06-20,88.49,,4531890.0,109.0,,,59.37,,8.98,11.47
2005-06-21,88.12,,4532940.0,107.75,,,58.9,10804.0,8.92,11.08
2005-06-22,88.56,,4533491.0,110.8,,,58.09,,8.95,11.05
2005-06-23,89.12,,4533755.0,108.4,,,59.42,,9.04,12.13
2005-06-24,88.78,,4513720.0,105.45,,,59.84,,8.97,12.18
2005-06-27,88.45,,4514219.0,102.7,,,60.54,,9.19,12.52
2005-06-28,88.99,,4515052.0,104.3,,,58.2,10663.0,9.11,11.58
2005-06-29,89.11,,4518242.0,103.1,,,57.26,,9.19,11.77
2005-06-30,89.09,,4524943.0,104.65,,,56.5,,9.34,12.04
2005-07-01,90.13,,,102.1,,,58.75,,9.16,11.4
2005-07-04,90.46,,4524943.0,,,,,,,
2005-07-05,90.44,,4525776.0,102.2,,,59.59,10246.0,9.39,11.68
2005-07-06,90.38,,4530263.0,104.65,,,61.28,,9.35,12.27
2005-07-07,90.28,,4530324.0,104.5,,,60.73,,9.37,12.49
2005-07-08,90.25,,4531630.0,104.15,,,59.63,,9.54,11.45
2005-07-11,89.46,,4534630.0,101.75,,,58.92,,9.48,11.28
2005-07-12,88.35,,4549982.0,102.35,,,60.62,10906.0,9.5,10.95
2005-07-13,89.25,,4546479.0,102.5,,,60.01,,9.58,10.84
2005-07-14,89.48,,4541490.0,106.15,,,57.8,,9.59,10.81
2005-07-15,89.72,,,103.25,,,58.09,,9.55,10.33
2005-07-18,89.64,,4560711.0,97.85,,,57.32,,9.59,10.77
2005-07-19,89.85,,4566160.0,94.15,,,57.46,7356.0,9.52,10.45
2005-07-20,89.34,,4577813.0,98.45,,,56.72,,9.41,10.23
2005-07-21,88.93,,4578838.0,98.9,,,57.13,,9.66,10.97
2005-07-22,89.64,,4565886.0,99.45,,,58.65,,9.7,10.52
2005-07-25,89.57,,4569920.0,102.1,,,59.0,,9.9,11.1
2005-07-26,90.0,,4568745.0,101.85,,,59.2,7622.0,9.96,10.99
2005-07-27,89.73,,4563598.0,99.35,,,59.11,,9.95,10.36
2005-07-28,89.34,,4564208.0,101.8,,,59.94,,9.92,10.52
2005-07-29,89.35,,4551819.0,103.15,,,60.57,,9.83,11.57
2005-08-01,88.89,,4549572.0,102.15,,,61.57,,9.96,12.08
2005-08-02,88.76,,4559096.0,106.6,,,61.89,9676.0,10.09,11.75
2005-08-03,87.99,,4544495.0,105.75,,,60.86,,10.2,11.83
2005-08-04,87.8,,,106.25,,,61.38,,10.22,12.52
2005-08-05,88.06,,4553986.0,105.35,,,62.31,,10.08,12.48
2005-08-08,87.92,,4526244.0,102.3,,,63.94,,10.1,13.21
2005-08-09,87.89,,4515790.0,102.6,,,63.07,9042.0,9.92,12.4
2005-08-10,87.61,,4494043.0,105.7,,,64.9,,9.83,12.38
2005-08-11,87.1,,4475944.0,106.75,,,65.8,,9.85,12.42
2005-08-12,86.98,,4478326.0,104.9,,,66.86,,9.87,12.74
2005-08-15,87.32,,4480162.0,96.15,,,66.27,,9.74,12.26
2005-08-16,87.39,,4476942.0,96.9,,,66.08,5009.0,9.62,13.52
2005-08-17,88.0,,4470786.0,97.75,,,63.25,,9.78,13.3
2005-08-18,88.55,,4472588.0,95.3,,,63.27,,9.67,13.42
2005-08-19,88.6,,4477977.0,96.1,,,65.35,,9.68,13.42
2005-08-22,88.14,,4488686.0,96.35,,,65.45,,9.6,13.42
2005-08-23,88.08,,4477866.0,98.95,,,65.71,3418.0,9.58,13.34
2005-08-24,87.91,,4478826.0,96.15,,,67.32,,9.83,14.17
2005-08-25,87.64,,4477751.0,93.15,,,67.49,,9.73,13.73
2005-08-26,87.86,,4484862.0,91.65,,,66.13,,9.76,13.72
2005-08-29,88.25,,4486397.0,92.6,,,67.2,,9.83,13.52
2005-08-30,88.35,,4481207.0,94.5,,,69.81,386.0,10.12,13.65
2005-08-31,87.58,,4474953.0,97.75,,,68.94,,10.07,12.6
2005-09-01,86.55,,4478703.0,101.95,,,69.47,,10.1,13.15
2005-09-02,86.3,,,100.0,,,67.57,,10.11,13.57
2005-09-05,86.26,,4474540.0,,,,,,,
2005-09-06,86.57,,4468395.0,97.45,,,65.96,1874.0,10.2,12.93
2005-09-07,86.97,,4465912.0,91.5,,,64.37,,10.13,12.52
2005-09-08,87.04,,4463312.0,92.7,,,64.49,,10.18,12.93
2005-09-09,86.89,,4460212.0,92.2,,,64.08,,10.27,11.98
2005-09-12,87.68,,4453614.0,89.05,,,63.34,,10.4,11.65
2005-09-13,87.75,,4441733.0,88.65,,,63.11,-1978.0,10.31,12.39
2005-09-14,87.67,,4428538.0,91.4,,,65.09,,10.3,12.91
2005-09-15,88.13,,4428416.0,89.35,,,64.75,,10.33,12.49
2005-09-16,88.06,,4418411.0,88.2,,,63.0,,10.43,11.22
2005-09-19,88.44,,,84.45,,,67.39,,10.51,12.14
2005-09-20,88.6,,4412346.0,91.75,,,66.23,-2807.0,10.49,12.64
2005-09-21,88.14,,4409347.0,91.1,,,66.8,,10.25,13.79
2005-09-22,88.56,,4405428.0,92.3,,,66.5,,10.47,13.33
2005-09-23,89.29,,4394885.0,91.5,,,64.19,,10.43,12.96
2005-09-26,89.11,,4389334.0,87.65,,,65.82,,10.4,13.04
2005-09-27,89.6,,4382929.0,88.15,,,65.07,-4212.0,10.92,12.76
2005-09-28,89.47,,4382722.0,92.9,,,66.35,,11.13,12.63
2005-09-29,89.4,,4364604.0,92.95,,,66.79,,10.89,12.24
2005-09-30,89.52,,4354050.0,93.45,,,66.24,,10.95,11.92
2005-10-03,90.13,,4347445.0,92.85,,,65.47,,11.53,12.46
2005-10-04,90.1,,4351567.0,92.7,,,63.9,-3288.0,11.43,13.2
2005-10-05,89.98,,,93.7,,,62.79,,11.44,14.55
2005-10-06,88.66,,4336591.0,93.5,,,61.36,,11.26,14.96
2005-10-07,89.17,,4323741.0,94.85,,,61.84,,11.37,14.59
2005-10-10,89.46,,,98.9,,,61.8,,11.66,15.55
2005-10-11,89.97,,4307691.0,100.75,,,63.53,-152.0,11.84,15.63
2005-10-12,89.63,,4297726.0,101.3,,,64.12,,11.73,16.22
2005-10-13,89.81,,4292451.0,100.35,,,63.08,,11.69,16.47
2005-10-14,89.46,,4293442.0,99.65,,,62.63,,11.66,14.87
2005-10-17,89.8,,4287402.0,104.1,,,64.36,,11.46,14.67
2005-10-18,90.29,,4285040.0,104.65,,,63.2,2636.0,11.69,15.33
2005-10-19,89.99,,4268642.0,104.05,,,62.41,,11.73,13.5
2005-10-20,89.78,,4263644.0,105.7,,,61.03,,11.63,16.11
2005-10-21,90.31,,4235109.0,103.45,,,60.63,,11.8,16.13
2005-10-24,90.11,,4233224.0,103.15,,,60.32,,11.63,14.74
2005-10-25,89.24,,4223387.0,103.7,,,62.44,6007.0,11.82,14.53
2005-10-26,89.49,,4215492.0,101.7,,,60.66,,11.78,14.59
2005-10-27,89.1,,4212055.0,100.15,,,61.09,,11.78,16.02
2005-10-28,89.59,,4205957.0,98.35,,,61.22,,11.61,14.25
2005-10-31,90.07,,4194385.0,96.65,,,59.76,,11.33,15.32
2005-11-01,90.08,,4190760.0,97.1,,,59.85,4523.0,11.25,14.85
2005-11-02,89.72,,4184778.0,101.05,,,59.75,,11.47,13.48
2005-11-03,90.44,,4172143.0,103.75,,,61.78,,11.54,13.0
2005-11-04,91.26,,4166188.0,103.9,,,60.58,,11.56,13.17
2005-11-07,91.29,,4158407.0,102.95,,,59.47,,11.37,13.1
2005-11-08,91.37,,4156677.0,107.85,,,59.71,9041.0,11.28,13.08
2005-11-09,91.5,,4134517.0,106.9,,,58.93,,11.2,12.8
2005-11-10,92.08,,4127380.0,106.75,,,57.8,,11.47,11.9
2005-11-11,91.98,,4122031.0,106.95,,,57.53,,11.48,11.63
2005-11-14,92.13,,4118261.0,99.85,,,57.69,,11.75,12.18
2005-11-15,92.09,,4115563.0,96.5,,,56.98,4420.0,12.04,12.23
2005-11-16,92.33,,4095802.0,96.55,,,57.88,,12.12,12.26
2005-11-17,91.88,,4083846.0,98.0,,,56.34,,12.05,11.25
2005-11-18,91.93,,4086817.0,96.8,,,56.14,,11.98,11.12
2005-11-21,92.03,,4081925.0,99.05,,,57.7,,12.07,10.82
2005-11-22,91.5,,4074001.0,98.65,,,58.84,2999.0,12.05,10.6
2005-11-23,91.37,,,97.4,,,58.71,,12.15,10.96
2005-11-24,91.6,,,,,,,,,
2005-11-25,92.04,,4067611.0,,,,,,,10.88
2005-11-28,90.98,,4056207.0,96.15,,,57.36,,12.45,11.84
2005-11-29,91.62,,4051967.0,95.7,,,56.5,1775.0,12.45,11.89
2005-11-30,91.57,,4039215.0,93.0,,,57.32,,12.43,12.06
2005-12-01,91.82,,4030681.0,92.4,,,58.47,,12.92,11.24
2005-12-02,91.93,,4020294.0,90.75,,,59.32,,12.86,11.01
2005-12-05,91.48,,4015438.0,91.85,,,59.91,,13.26,11.6
2005-12-06,91.44,,4007916.0,92.7,,,59.94,-4873.0,13.09,11.52
2005-12-07,91.89,,4004379.0,92.0,,,59.21,,13.39,12.18
2005-12-08,91.26,,4000430.0,92.8,,,60.66,,13.61,12.21
2005-12-09,91.25,,3992677.0,92.75,,,59.39,,13.51,11.69
2005-12-12,90.32,,3981230.0,96.45,,,61.3,,13.96,11.47
2005-12-13,90.38,,3973926.0,95.4,,,61.37,-5958.0,13.81,11.11
2005-12-14,89.83,,3966252.0,93.2,,,60.85,,13.59,10.48
2005-12-15,90.02,,3945811.0,94.35,,,59.99,,13.87,10.73
2005-12-16,89.71,,3940380.0,94.35,,,58.06,,14.2,10.68
2005-12-19,89.87,,3926603.0,98.1,,,57.34,,14.33,11.38
2005-12-20,90.78,,3920240.0,102.4,,,57.98,-3002.0,14.21,11.19
2005-12-21,90.94,,3912474.0,101.2,,,58.56,,14.1,10.81
2005-12-22,90.72,,3910757.0,102.8,,,58.28,,14.5,10.29
2005-12-23,90.78,,,102.6,,,58.43,,14.63,10.27
2005-12-26,,,3901721.0,,,,,,,
2005-12-27,91.19,,3899471.0,106.2,,,58.16,803.0,14.55,11.57
2005-12-28,91.21,,3894839.0,107.0,,,59.82,,14.61,11.35
2005-12-29,91.1,,3879145.0,106.9,,,60.32,,14.79,11.61
2005-12-30,91.17,,,107.1,,,61.04,,14.68,12.07
2005-12-31,,,,,116535.0,,,,,
2006-01-02,,,3873535.0,,,,,,,
2006-01-03,89.84,,3862068.0,108.6,,,63.14,3721.0,14.18,11.14
2006-01-04,89.14,,3861606.0,110.65,,,63.42,,14.87,11.37
2006-01-05,89.33,,3860932.0,117.45,,,62.79,,14.85,11.31
2006-01-06,88.91,,3844024.0,119.55,,,64.21,,14.88,11.0
2006-01-09,89.25,,3841666.0,120.15,,,63.5,,14.6,11.13
2006-01-10,89.33,,3833538.0,119.1,,,63.37,18381.0,14.66,10.86
2006-01-11,88.99,,3829979.0,117.2,,,63.94,,14.71,10.94
2006-01-12,89.44,,3825520.0,117.55,,,63.94,,14.72,11.2
2006-01-13,88.89,,3816388.0,119.95,,,63.92,,15.27,11.23
2006-01-16,89.12,,,,,,,,,
2006-01-17,89.3,,3803887.0,123.8,,,66.31,22032.0,15.57,11.91
2006-01-18,89.25,,3793018.0,121.6,,,65.73,,15.7,12.25
2006-01-19,89.39,,3777148.0,119.4,,,66.83,,16.12,11.98
2006-01-20,88.97,,3760143.0,118.4,,,68.35,,17.15,14.56
2006-01-23,87.95,,3743643.0,120.45,,,68.1,,17.35,13.93
2006-01-24,88.06,,3720873.0,122.4,,,67.06,25415.0,17.89,13.31
2006-01-25,88.33,,3706672.0,123.05,,,65.85,,17.91,12.87
2006-01-26,88.62,,3707203.0,122.85,,,66.26,,18.48,12.42
2006-01-27,89.32,,3696331.0,124.3,,,67.76,,18.61,11.97
2006-01-30,89.42,,3689038.0,121.9,,,68.35,,18.2,12.39
2006-01-31,88.96,,3682381.0,118.2,,,67.92,25021.0,18.02,12.95
2006-02-01,89.51,,3664899.0,117.25,,,66.56,,18.29,12.36
2006-02-02,89.41,,3665207.0,118.0,,,64.68,,19.15,13.23
2006-02-03,89.89,,3640595.0,117.6,,,65.37,,19.3,12.96
2006-02-06,90.29,,3635126.0,113.2,,,65.11,,18.8,13.04
2006-02-07,90.24,,3633882.0,114.9,,,63.09,23013.0,18.17,13.59
2006-02-08,90.43,,3638583.0,113.45,,,62.55,,18.8,12.83
2006-02-09,90.29,,3630966.0,113.8,,,62.62,,18.14,13.12
2006-02-10,90.55,,3617674.0,115.1,,,61.84,,17.66,12.87
2006-02-13,90.54,,3615278.0,109.45,,,61.24,,17.75,13.35
2006-02-14,90.54,,3621732.0,107.55,,,59.57,16337.0,17.72,12.25
2006-02-15,90.72,,3616902.0,107.8,,,57.65,,17.92,12.31
2006-02-16,90.73,,3655743.0,106.0,,,58.46,,17.46,11.48
2006-02-17,90.64,,3618847.0,109.45,,,59.88,,17.33,12.01
2006-02-20,90.42,,,,,,,,,
2006-02-21,90.55,,3619387.0,111.15,,,61.1,8829.0,17.68,12.41
2006-02-22,90.67,,3611188.0,109.5,,,61.01,,18.26,11.88
2006-02-23,90.39,,3612109.0,110.95,,,60.54,,17.5,11.87
2006-02-24,90.61,,3606189.0,110.95,,,62.91,,17.62,11.46
2006-02-27,90.63,,3608463.0,108.35,,,61.0,,16.55,11.59
2006-02-28,90.11,,3591714.0,111.8,,,61.41,6937.0,16.74,12.34
2006-03-01,90.22,,3595388.0,112.2,,,61.97,,16.79,11.54
2006-03-02,89.56,,3592507.0,110.1,,,63.36,,16.88,11.72
2006-03-03,89.66,,3592614.0,112.1,,,63.67,,17.23,11.96
2006-03-06,89.89,,3590120.0,109.0,,,62.41,,17.77,12.74
2006-03-07,90.77,,3591957.0,106.7,,,61.58,5518.0,17.18,12.66
2006-03-08,90.62,,3590012.0,106.75,,,60.02,,16.62,12.32
2006-03-09,90.75,,3559691.0,106.85,,,60.47,,16.28,12.68
2006-03-10,90.85,,3557684.0,105.7,,,59.96,,16.68,11.85
2006-03-13,90.54,,3550187.0,104.4,,,61.77,,16.85,11.37
2006-03-14,90.0,,3551887.0,104.6,,,63.1,3747.0,16.4,10.74
2006-03-15,89.7,,3539629.0,107.1,,,62.17,,16.7,11.35
2006-03-16,89.07,,3534937.0,105.3,,,63.58,,16.62,11.98
2006-03-17,88.92,,3520388.0,103.65,,,62.77,,16.44,12.12
2006-03-20,89.13,,3516890.0,104.1,,,60.42,,16.62,11.79
2006-03-21,89.62,,3515973.0,105.45,,,60.57,5724.0,17.02,11.62
2006-03-22,89.72,,3506110.0,104.15,,,61.77,,16.81,11.21
2006-03-23,90.46,,3488873.0,104.9,,,63.91,,16.85,11.17
2006-03-24,90.07,,3489898.0,105.3,,,64.26,,17.13,11.19
2006-03-27,90.07,,3494022.0,105.95,,,64.16,,17.48,11.46
