china_gdp_yoy_forecast,coffee_inventory,coffee_nearby,coffee_total_consumption_usda,colombia_coffee_exports,crude_nearby,non_commercial_net_position,sugar_nearby,vix_index, value,CHN_NGDP_RPCH,CHN_PCPI,CHN_PPPEX,COL_NGDP_RPCH,COL_PCPI,COL_PPPEX,COL_TMG_RPCH,COL_TXG_RPCH,USA_NGDP_RPCH,USA_PCPI,USA_PPPEX,USA_TMG_RPCH,USA_TXG_RPCH
,3621846.0,113.1,116535.0,963812.0,55.81,22918.0,11.35,10.05,85.31,11.389,75.176,2.868,4.447,57.968,951.445,19.213,11.24,3.483,195.267,1.0,7.023,7.611
,3624296.0,115.15,116535.0,963812.0,58.8,22918.0,11.49,9.97,85.42,11.389,75.176,2.868,4.447,57.968,951.445,19.213,11.24,3.483,195.267,1.0,7.023,7.611
,3622608.0,115.4,116535.0,963812.0,60.17,23378.0,11.48,9.9,85.24,11.389,75.176,2.868,4.447,57.968,951.445,19.213,11.24,3.483,195.267,1.0,7.023,7.611
,3619869.0,115.55,116535.0,963812.0,59.24,23378.0,11.47,10.14,84.53,11.389,75.176,2.868,4.447,57.968,951.445,19.213,11.24,3.483,195.267,1.0,7.023,7.611
,3619869.0,115.55,116535.0,963812.0,59.24,23378.0,11.47,10.73,83.66,11.389,75.176,2.868,4.447,57.968,951.445,19.213,11.24,3.483,195.267,1.0,7.023,7.611
,3621273.0,118.0,116535.0,963812.0,60.32,23378.0,11.81,12.3,83.5,11.389,75.176,2.868,4.447,57.968,951.445,19.213,11.24,3.483,195.267,1.0,7.023,7.611
,3618178.0,120.35,116535.0,963812.0,60.99,26031.0,11.99,11.62,83.13,11.389,75.176,2.868,4.447,57.968,951.445,19.213,11.24,3.483,195.267,1.0,7.023,7.611
,3607550.0,118.55,116535.0,963812.0,62.46,26031.0,12.36,10.83,83.49,11.389,75.176,2.868,4.447,57.968,951.445,19.213,11.24,3.483,195.267,1.0,7.023,7.611
,3607471.0,119.7,116535.0,928818.0,63.13,26031.0,12.37,10.91,82.95,11.389,75.176,2.868,4.447,57.968,951.445,19.213,11.24,3.483,195.267,1.0,7.023,7.611
,3603022.0,123.2,116535.0,928818.0,63.43,26031.0,12.26,11.66,82.48,11.389,75.176,2.868,4.447,57.968,951.445,19.213,11.24,3.483,195.267,1.0,7.023,7.611
,3605298.0,120.2,116535.0,928818.0,62.44,26031.0,11.76,11.23,82.43,11.389,75.176,2.868,4.447,57.968,951.445,19.213,11.24,3.483,195.267,1.0,7.023,7.611
,3609197.0,123.4,116535.0,928818.0,62.43,27868.0,11.76,11.27,82.51,11.389,75.176,2.868,4.447,57.968,951.445,19.213,11.24,3.483,195.267,1.0,7.023,7.611
,3611865.0,121.7,116535.0,928818.0,62.19,27868.0,11.49,11.33,82.74,11.389,75.176,2.868,4.447,57.968,951.445,19.213,11.24,3.483,195.267,1.0,7.023,7.611
,3619793.0,121.9,116535.0,928818.0,62.49,27868.0,11.22,12.67,82.76,11.389,75.176,2.868,4.447,57.968,951.445,19.213,11.24,3.483,195.267,1.0,7.023,7.611
,3631093.0,121.85,116535.0,928818.0,62.03,27868.0,11.37,12.07,83.29,11.389,75.176,2.868,4.447,57.968,951.445,19.213,11.24,3.483,195.267,1.0,7.023,7.611
,3638610.0,124.7,116535.0,928818.0,61.22,27868.0,11.42,10.71,83.18,11.389,75.176,2.868,4.447,57.968,951.445,19.213,11.24,3.483,195.267,1.0,7.023,7.611
,3645414.0,123.85,116535.0,928818.0,61.02,29961.0,11.37,10.65,82.94,11.389,75.176,2.868,4.447,57.968,951.445,19.213,11.24,3.483,195.267,1.0,7.023,7.611
,3661182.0,124.95,116535.0,928818.0,61.37,29961.0,11.32,10.18,83.32,11.389,75.176,2.868,4.447,57.968,951.445,19.213,11.24,3.483,195.267,1.0,7.023,7.611
,3675070.0,125.05,116535.0,928818.0,62.51,29961.0,11.32,9.97,83.7,11.389,75.176,2.868,4.447,57.968,951.445,19.213,11.24,3.483,195.267,1.0,7.023,7.611
,3686700.0,121.55,116535.0,928818.0,63.43,29961.0,11.5,10.05,84.04,11.389,75.176,2.868,4.447,57.968,951.445,19.213,11.24,3.483,195.267,1.0,7.023,7.611
,3688633.0,120.7,116535.0,928818.0,62.21,29961.0,12.03,10.6,84.0,11.389,75.176,2.868,4.447,57.968,951.445,19.213,11.24,3.483,195.267,1.0,7.023,7.611
,3689281.0,123.0,116535.0,928818.0,63.15,26222.0,12.04,10.3,83.45,11.389,75.176,2.868,4.447,57.968,951.445,19.213,11.24,3.483,195.267,1.0,7.023,7.611
,3697477.0,126.75,116535.0,928818.0,63.72,26222.0,11.99,10.26,83.55,11.389,75.176,2.868,4.447,57.968,951.445,19.213,11.24,3.483,195.267,1.0,7.023,7.611
,3703458.0,126.35,116535.0,928818.0,62.66,26222.0,11.9,10.53,83.59,11.389,75.176,2.868,4.447,57.968,951.445,19.213,11.24,3.483,195.267,1.0,7.023,7.611
,3708887.0,125.4,116535.0,928818.0,62.41,26222.0,11.92,11.36,83.81,11.389,75.176,2.868,4.447,57.968,951.445,19.213,11.24,3.483,195.267,1.0,7.023,7.611
,3708012.0,127.7,116535.0,928818.0,61.1,28789.0,11.86,11.26,84.06,11.389,75.176,2.868,4.447,57.968,951.445,19.213,11.24,3.483,195.267,1.0,7.023,7.611
,3711432.0,128.9,116535.0,928818.0,60.34,28789.0,11.79,10.64,83.97,11.389,75.176,2.868,4.447,57.968,951.445,19.213,11.24,3.483,195.267,1.0,7.023,7.611
,3710766.0,125.0,116535.0,928818.0,60.53,28789.0,11.86,10.99,83.82,11.389,75.176,2.868,4.447,57.968,951.445,19.213,11.24,3.483,195.267,1.0,7.023,7.611
,3713294.0,126.2,116535.0,928818.0,61.05,28789.0,11.75,11.56,83.65,11.389,75.176,2.868,4.447,57.968,951.445,19.213,11.24,3.483,195.267,1.0,7.023,7.611
,3713294.0,126.2,124100.0,1215807.0,61.05,28789.0,11.75,11.56,83.65,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3713294.0,126.2,124100.0,1215807.0,61.05,27150.0,11.75,11.56,83.27,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3720864.0,123.6,124100.0,1215807.0,58.32,27150.0,11.51,12.04,83.92,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3720668.0,125.0,124100.0,1215807.0,55.59,27150.0,11.27,11.51,84.34,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3724042.0,120.45,124100.0,1215807.0,56.31,27150.0,11.09,12.14,84.64,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3722842.0,120.1,124100.0,1215807.0,56.09,27150.0,11.16,12.0,84.57,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3722106.0,118.4,124100.0,1215807.0,55.64,19483.0,11.1,11.91,84.75,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3723335.0,120.75,124100.0,1215807.0,54.02,19483.0,11.12,11.47,85.07,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3714249.0,120.65,124100.0,1215807.0,51.88,19483.0,11.02,10.87,85.28,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3714249.0,120.3,124100.0,1215807.0,52.99,19483.0,10.93,10.15,85.02,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3717936.0,120.3,124100.0,1215807.0,52.99,19483.0,10.93,10.15,84.94,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3724239.0,121.65,124100.0,1215807.0,51.21,18600.0,10.91,10.74,85.06,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3722802.0,121.6,124100.0,1215807.0,52.24,18600.0,10.76,10.59,84.94,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3730461.0,119.75,124100.0,1215807.0,50.48,18600.0,10.71,10.85,84.91,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3733845.0,119.7,124100.0,1215807.0,51.99,18600.0,10.86,10.4,84.86,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3740720.0,117.35,124100.0,1215807.0,51.13,18600.0,10.93,10.77,85.04,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3744632.0,115.65,124100.0,1215807.0,55.04,12962.0,10.79,10.34,84.67,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3738591.0,116.95,124100.0,1215807.0,55.37,12962.0,10.76,9.89,84.93,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3727797.0,116.0,124100.0,1215807.0,54.23,12962.0,10.69,11.22,85.11,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3721439.0,116.3,124100.0,1215807.0,55.42,12962.0,10.72,11.13,85.23,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3716857.0,116.6,124100.0,1215807.0,54.01,12962.0,10.59,11.45,85.09,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3722780.0,116.55,124100.0,1215807.0,56.97,12596.0,10.55,10.96,84.99,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3724463.0,117.65,124100.0,874347.0,58.14,12596.0,10.6,10.42,84.6,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3730893.0,118.75,124100.0,874347.0,57.3,12596.0,10.63,10.31,84.64,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3734152.0,118.35,124100.0,874347.0,59.02,12596.0,10.5,10.08,84.96,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3740604.0,116.6,124100.0,874347.0,58.74,12596.0,10.48,10.55,85.08,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3728679.0,116.5,124100.0,874347.0,58.88,13637.0,10.19,10.65,84.77,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3732504.0,116.85,124100.0,874347.0,57.71,13637.0,10.12,10.32,84.71,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3733988.0,115.55,124100.0,874347.0,59.71,13637.0,10.28,10.44,84.69,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3739601.0,114.75,124100.0,874347.0,59.89,13637.0,10.49,11.1,84.88,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3743467.0,113.9,124100.0,874347.0,57.81,13637.0,10.39,11.61,85.12,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3748285.0,113.7,124100.0,874347.0,59.06,9816.0,10.38,10.34,84.69,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3738217.0,114.05,124100.0,874347.0,58.0,9816.0,10.56,10.23,84.18,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3751845.0,115.3,124100.0,874347.0,57.99,9816.0,11.11,10.22,84.05,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3751845.0,113.2,124100.0,874347.0,59.39,9816.0,11.13,10.02,84.06,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3757258.0,113.2,124100.0,874347.0,59.39,9816.0,11.13,10.02,84.02,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3763389.0,113.2,124100.0,874347.0,58.07,7785.0,10.79,10.24,84.18,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3763125.0,115.15,124100.0,874347.0,60.07,7785.0,10.71,10.2,84.22,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3751117.0,118.9,124100.0,874347.0,60.95,7785.0,11.1,10.18,84.34,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3743227.0,119.25,124100.0,874347.0,61.14,7785.0,10.97,10.58,84.05,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3733852.0,117.85,124100.0,874347.0,61.39,7785.0,11.02,11.15,83.93,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3736645.0,117.3,124100.0,874347.0,61.46,12140.0,11.45,18.31,83.46,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3747044.0,117.7,124100.0,990214.0,61.79,12140.0,11.31,15.42,83.57,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3758900.0,116.0,124100.0,990214.0,62.0,12140.0,10.97,15.82,83.77,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3764792.0,114.35,124100.0,990214.0,61.64,12140.0,11.22,18.61,83.74,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3773493.0,110.55,124100.0,990214.0,60.07,12140.0,10.66,19.63,84.17,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3781119.0,112.0,124100.0,990214.0,60.69,7726.0,10.76,15.96,84.04,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3781119.0,111.1,124100.0,990214.0,61.82,7726.0,10.68,15.24,83.78,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3788978.0,111.1,124100.0,990214.0,61.64,7726.0,10.59,14.29,84.13,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3797761.0,111.5,124100.0,990214.0,60.05,7726.0,10.52,14.09,84.25,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3809467.0,111.0,124100.0,990214.0,58.91,7726.0,10.36,13.99,83.88,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3807087.0,110.2,124100.0,990214.0,57.93,4030.0,10.39,18.13,83.71,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3803639.0,109.0,124100.0,990214.0,58.16,4030.0,10.41,17.27,83.64,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3808490.0,109.65,124100.0,990214.0,57.55,4030.0,10.23,16.43,83.65,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3818458.0,109.45,124100.0,990214.0,57.11,4030.0,10.26,16.79,83.19,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3825873.0,107.6,124100.0,990214.0,56.59,4030.0,10.22,14.59,83.35,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3836378.0,108.9,124100.0,990214.0,56.73,319.0,10.23,13.27,83.07,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3846726.0,112.5,124100.0,990214.0,59.61,319.0,10.19,12.19,82.77,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3858626.0,111.75,124100.0,990214.0,61.69,319.0,10.22,12.93,83.09,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3862523.0,113.35,124100.0,990214.0,62.28,319.0,10.2,12.95,83.28,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3874426.0,114.35,124100.0,990214.0,62.91,319.0,10.0,13.16,83.08,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3891741.0,112.45,124100.0,990214.0,62.93,3247.0,10.11,13.48,83.01,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3903066.0,112.7,124100.0,990214.0,64.08,3247.0,10.12,14.98,83.03,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3912072.0,110.6,124100.0,990214.0,66.03,3247.0,9.85,15.14,83.09,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3927081.0,109.25,124100.0,990214.0,65.87,3247.0,9.88,14.64,82.93,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3927081.0,109.25,124100.0,905700.0,65.87,3247.0,9.88,14.64,82.93,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3921907.0,108.6,124100.0,905700.0,65.94,3247.0,9.7,14.53,82.87,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3936154.0,110.75,124100.0,905700.0,64.64,1715.0,9.72,13.46,83.15,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3938368.0,110.55,124100.0,905700.0,64.38,1715.0,9.71,13.24,82.96,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3938368.0,110.85,124100.0,905700.0,64.28,1715.0,9.8,13.23,82.677,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3948776.0,110.85,124100.0,905700.0,64.28,1715.0,9.8,13.23,82.992,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3962661.0,109.65,124100.0,905700.0,61.51,1715.0,9.98,13.14,83.098,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3965550.0,109.25,124100.0,905700.0,61.89,1070.0,9.75,12.68,82.704,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3975439.0,109.45,124100.0,905700.0,62.01,1070.0,9.91,13.49,82.671,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3981468.0,112.85,124100.0,905700.0,63.85,1070.0,9.88,12.71,82.369,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3991114.0,111.8,124100.0,905700.0,63.63,1070.0,9.9,12.2,82.129,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3998075.0,108.45,124100.0,905700.0,63.61,1070.0,9.7,11.98,82.073,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,4005909.0,109.6,124100.0,905700.0,63.1,3140.0,9.65,12.14,81.831,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,4006550.0,109.35,124100.0,905700.0,63.13,3140.0,9.42,12.42,81.743,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,4011636.0,108.5,124100.0,905700.0,61.83,3140.0,9.55,12.54,81.644,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,4009708.0,107.7,124100.0,905700.0,63.38,3140.0,9.52,12.07,81.643,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3999378.0,106.35,124100.0,905700.0,65.89,3140.0,9.33,13.04,81.738,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3983619.0,104.4,124100.0,905700.0,64.58,-3730.0,9.32,13.12,81.546,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3979207.0,104.35,124100.0,905700.0,65.84,-3730.0,9.52,13.21,81.428,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3976509.0,103.75,124100.0,905700.0,65.06,-3730.0,9.61,12.79,81.75,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3979834.0,104.0,124100.0,905700.0,66.46,-3730.0,9.35,12.45,81.529,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3982827.0,103.15,124100.0,752922.0,65.71,-3730.0,9.24,14.22,81.447,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3984647.0,101.85,124100.0,752922.0,64.4,-11422.0,9.14,13.51,81.595,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3982997.0,101.7,124100.0,752922.0,63.68,-11422.0,9.14,13.08,81.767,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3983497.0,101.35,124100.0,752922.0,63.19,-11422.0,9.29,13.09,81.949,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3976138.0,103.0,124100.0,752922.0,61.93,-11422.0,9.34,12.91,81.741,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3979958.0,101.9,124100.0,752922.0,61.47,-11422.0,9.32,13.15,81.676,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3984333.0,102.25,124100.0,752922.0,62.26,-14256.0,9.22,13.21,81.939,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3987032.0,103.25,124100.0,752922.0,61.55,-14256.0,9.31,12.88,82.016,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3990382.0,103.6,124100.0,752922.0,61.81,-14256.0,9.26,13.6,82.292,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3997227.0,102.8,124100.0,752922.0,62.37,-14256.0,9.29,12.95,82.116,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3998070.0,104.2,124100.0,752922.0,62.46,-14256.0,9.11,13.96,82.066,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3994049.0,104.65,124100.0,752922.0,63.17,-14171.0,8.65,14.01,81.755,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3991435.0,107.25,124100.0,752922.0,62.55,-14171.0,8.68,13.5,82.163,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,3998327.0,110.35,124100.0,752922.0,64.86,-14171.0,8.68,13.51,82.318,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,4008834.0,109.5,124100.0,752922.0,64.94,-14171.0,8.63,12.76,82.197,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,4019398.0,112.0,124100.0,752922.0,66.27,-14171.0,8.87,13.3,82.364,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,4028894.0,111.55,124100.0,752922.0,64.97,-7488.0,8.76,13.06,82.386,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,4034268.0,112.05,124100.0,752922.0,65.77,-7488.0,8.77,13.24,82.31,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,4046255.0,113.35,124100.0,752922.0,64.18,-7488.0,8.93,14.08,82.406,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,4046255.0,112.9,124100.0,752922.0,65.2,-7488.0,9.42,13.34,82.331,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,4051260.0,112.9,124100.0,752922.0,65.2,-7488.0,9.42,13.34,82.332,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,4054059.0,110.7,124100.0,752922.0,63.15,-4501.0,9.38,13.53,82.31,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,4061450.0,111.35,124100.0,752922.0,63.49,-4501.0,9.37,12.83,82.433,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,4068369.0,111.9,124100.0,786007.0,64.01,-4501.0,9.34,13.05,82.301,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,4070256.0,117.4,124100.0,786007.0,65.08,-4501.0,9.24,12.78,82.322,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,4055194.0,115.3,124100.0,786007.0,66.21,-4501.0,8.92,13.29,82.058,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,4056945.0,116.55,124100.0,786007.0,65.61,7856.0,8.56,13.63,81.89,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,4066595.0,116.45,124100.0,786007.0,65.96,7856.0,8.69,14.87,81.897,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,4067151.0,116.95,124100.0,786007.0,66.93,7856.0,8.58,17.06,82.294,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,4073904.0,114.85,124100.0,786007.0,64.76,7856.0,8.61,14.84,82.691,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
,4081826.0,115.4,124100.0,786007.0,65.97,7856.0,8.76,14.71,82.712,12.71,76.413,2.889,6.717,60.463,976.571,16.587,9.26,2.783,201.558,1.0,6.075,10.047
